ID,News,Label,translated_text
FAKE_1201,"സൗജന്യ ഭക്ഷ്യകിറ്റ് സർക്കാരിന് ബാധ്യത, അടുത്ത സർക്കാരിന് ഇത് തുടരാനാകില്ല എന്ന് എൽ.ഡി.എഫ്‌ കൺവീനർ എ. വിജയരാഘവൻ പറഞ്ഞതായി ഏഷ്യാനെറ്റ്‌ ന്യൂസ്‌ റിപ്പോർട്ട്‌.",MOSTLY FALSE,"For free food aid, the next government can't continue it."
FAKE_1202,ഫ്രഷ് മാൻഡ്രേക് എഫെക്റ്റ്,FALSE,GLOLITITITITECHITITITITIA
FAKE_1203,പ്രിയപ്പെട്ട കുടുംബാം ഗങ്ങളെ. COVID -19 സപ്പോർട്ടിങ് പ്രോഗ്രാം എന്ന പദ്ധതി പ്രകാരം 1 മുതൽ പ്ലസ് ടു വരെ പഠിക്കുന്ന കുട്ടികൾക്ക്‌ ആൾ ഒന്നിന് Rs 10000- പതിനായിരം രൂപ വീതം പ്രധാനമന്ത്രിയുടെ ധനസഹായം ലഭിക്കുന്നു.,FALSE,"From 1 to 10 children to 10000 are helped by the program of the National Institute of Family Happiness, published by the U.S.A., by the U.S.News & World Report."
FAKE_1204,ഇന്ത്യൻ സമയം 5 മണിക്ക് ഈ പേജിൽ മുഴുവനായി വരുന്നതാണ് .Stay tuned !,FALSE,Indian time will be on this page at 5 o'clock.
FAKE_1205,"നമസ്തേ ആരുടെയെങ്കിലും അമ്മയോ സഹോദരിയോ അവരുടെ സ്വന്തം ഫോട്ടോയുടെ ഒരു ഡിപി വാട്‌സ്ആപ്പിൽ പോസ്റ്റ് ചെയ്തിട്ടുണ്ടെങ്കിൽ, അത് ഉടൻ മാറ്റാൻ അവരോട് ആവശ്യപ്പെടുക കാരണം നിങ്ങളുടെ വാട്ട്‌സ്ആപ്പ് നമ്പറും വിവരവുമുള്ള വാട്ട്‌സ്ആപ്പിൽ ഐസിസിൽ നിന്നും ചൈനയിൽ നിന്നുമുള്ള ഹാക്കർമാർ ഉണ്ട്. നിങ്ങളുട...",FALSE,"If you've sent someone's mother or sister to a DDD for a photo of their own, ask them to release it immediately because your husband and mother are from New York to S.H.I.E."
FAKE_1206,മാതൃകയായി- കേരള പോലീസ്.......,MOSTLY FALSE,"As an example, the police..."
FAKE_1207,ശ്ശൊടാ_ദുരന്തൻ_ലോണ്ടേ_വീണ്ടും..! ഈ_വട്ടാവളിയനെ_പിടിച്ച്... പൊട്ടകിണറ്റിലിടാൻ_ഇവടാരുമില്ലേ..,FALSE,I don't want you to come back with myun_tororo again.
FAKE_1208,സകല വെടക് ആളുകളും നന്നാവുന്ന മാസമാണ് റമദാൻ ഇത് എന്ത് ജന്മമാണ്,FALSE,"It's a good month for all of us, Ra's what kind of birth this is."
FAKE_1209,കോവിഡിന് കാരണം വൈറസല്ല ബാക്ടീരിയ: ലോകത്തെ ഞെട്ടിച്ച് ഇറ്റാലിയന്‍ ഡോക്ടര്‍മാര്‍,FALSE,"The reason for the hospital is the virus, and the world was shocked by the World's earthquake."
FAKE_1210,ശബരിമല പ്രക്ഷോഭത്തെ നേരിടുന്നതിനിടെ സമരക്കാരോട് ആക്രേശിക്കുന്ന മനോജ് എബ്രഹാം.,MOSTLY FALSE,"In the face of the rebellion of the rebels, Abraham Abraham, who was a member of the Governing Body of Jehovah's Witnesses, was a member of the Governing Body of Jehovah's Witnesses and a member of the Governing Body of the Governing Body of Jehovah's Witnesses in Brooklyn, New York, U.S.A."
FAKE_1211,ശബരിമലയിലെ വഴിയോര ഹോട്ടലില്‍ ഭക്ഷണം കഴിക്കാനെത്തിയ മ്ലാവ്.,MOSTLY FALSE,"The way to the village of Kabba, in the hotel, is to eat food."
FAKE_1212,"സ്ത്രീകൾക്ക് പ്രവേശനമില്ലാത്ത സാണ്ടൂർ കുമാരസ്വാമി ക്ഷേത്രത്തിൽ ആയിരംവർഷം പഴക്കമുള്ള ആചാരം ലംഘിച്ച് സ്ത്രീകൾ പ്രവേശിച്ചിട്ടും, ശബരിമലയിൽ സമരം ചെയ്ത ബിജെപിക്ക് പ്രതിഷേധമില്ല.",HALF TRUE,A thousand years old women entered the house without women and did not fight in the mountains.
FAKE_1213,ശബരിമല അയ്യപ്പ ക്ഷേത്രത്തിൽ പ്രസാദമായി ലഭിക്കുന്ന അരവണ പായസത്തിന് കോൺട്രാക്ട് ദേവസ്വം ബോർഡ് ഒരു മുസ്ലിം കമ്പനിയെ ഏൽപ്പിച്ചു,MOSTLY FALSE,"A member of the Communist Republic, who is well - pleased at the Kabba House, gave him a board of sacred service to a Muslim company."
FAKE_1214,കെഎസ്ആര്‍ടിസി പുതുതായി ആരംഭിച്ച സിറ്റി സര്‍ക്കുലര്‍ ഇലക്ട്രിക് ബസുകള്‍ FAME 2 പദ്ധതി പ്രകാരം കേന്ദ്ര സര്‍ക്കാര്‍ അനുവദിച്ചതാണ്.,MOSTLY FALSE,"The new KSSSDs started in the new city, allowing the project to be set up by the FUBOBHS project 2 with the project's plan."
FAKE_1215,ബസ് ചാര്‍ജ് വര്‍ധനവ് നടപ്പാക്കിയപ്പോള്‍ ദൂരപിരിധി വെട്ടിക്കുറച്ച് പകുതിയാക്കിയതുവഴി ഇരട്ടി തുക നല്‍കേണ്ടി വരുന്നു.,HALF TRUE,The bus supply is twice as much as the amount of fuel that was cut off from the bus supply when it was ordered by the bus.
FAKE_1216,കെഎസ്ആര്‍ടിസി ബസിലെ വനിതാ സീറ്റിലുള്ള സംവരണം യാത്ര ആരംഭിക്കുന്ന സ്റ്റേഷനില്‍ നിന്നുള്ളവര്‍ക്ക് മാത്രമാണ്.,FALSE,The women's seat on KSSP is just a throper from the station where the ride is starting.
FAKE_1217,കന്നിയാത്രയില്‍ തന്നെ അമിത വേഗത്തിലെത്തിലോടിച്ച് കെഎസ്ആര്‍ടിസി സ്വിഫ്റ്റ് ബസ് അപകടം സൃഷ്ടിച്ചു.,HALF TRUE,"On the way to the bus station, we were able to get to the bus station, where we learned that we were not going to have an accident."
FAKE_1218,കണ്ണൂര്‍-കൊട്ടിയൂര്‍ റൂട്ടില്‍ ഒരേ ദിവസം രണ്ട് നിരക്ക് ഈടാക്കി കെഎസ്ആര്‍ടിസി.,MOSTLY FALSE,The eye-in-the-Stracted root is two times as low as the same day.
FAKE_1219,മൊറോക്കോയിൽ അടുത്തിടെയുണ്ടായ ഭൂകമ്പത്തിൽ തകർന്ന കെട്ടിടങ്ങൾക്കിടയിൽ കുടുങ്ങിയ കുട്ടിയെ രക്ഷപ്പെടുത്തുന്ന വീഡിയോ.,FALSE,"The video that rescues the child in an earthquake that has recently occurred in Mosto, where he is already in the middle of the night."
FAKE_1220,ശോചനീയാവസ്ഥയിലുള്ള തലശേരി ജനറല്‍ ആശുപത്രിയുടെ ചിത്രം.,MOSTLY FALSE,It's the picture of the head-in-law general's hospital.
FAKE_1221,വൃദ്ധയുടെ പരാതി കേള്‍ക്കാന്‍ പടിക്കെട്ടില്‍ എത്തിയ ഭുവനപ്പള്ളി ജില്ലാ ജഡ്ജി.,HALF TRUE,The judge's complaint to the old man is a district judge.
FAKE_1222,പിണറായി വിജയനെതിരെ മുദ്രാവാക്യം വിളിച്ചതിനാണ് ഗ്രോ വാസു അറസ്റ്റിലായത്.,HALF TRUE,He was arrested for calling him over to victory.
FAKE_1223,സംസാരിക്കാൻ കഴിയാത്ത സ്ത്രീയുടെ കുട്ടിയെ തട്ടിക്കൊണ്ട് പോകുന്ന വീഡിയോ.,FALSE,The video that robs a woman who can't talk.
FAKE_1224,ജഗൻ ലണ്ടൻ സന്ദർശിച്ചപ്പോൾ അദ്ദേഹത്ത സ്വീകരിക്കാൻ എയർപോർട്ടിൽ തടിച്ചുക്കൂടിയ തെലുഗു ജനതയുടെ വീഡിയോ.,FALSE,"When Juan visited London, the video of a people who were fat on the airport to accept him."
FAKE_1225,ശ്രീനാരായണ ഗുരുവിന്റെ മാതാപിതാക്കളുടെ അപൂര്‍വ ചിത്രം.,MOSTLY FALSE,My father's father's example is an excellent example of how he and his wife live together in harmony with God's standards of right and wrong.
FAKE_1226,സൗദിയിൽ ഇന്ത്യൻ പ്രധാനമന്ത്രിയുടെ സ്വർണപ്രതിമ സ്ഥാപിച്ചിരിക്കുന്നു.,MOSTLY FALSE,In Saudi Arabia the Indian Minister has founded gold.
FAKE_1227,മൊറോക്കോ ഭൂകമ്പത്തില്‍ നിന്നുള്ള ചിത്രം.,MOSTLY FALSE,It's a picture from Croroto in the earthquake.
FAKE_1228,കൈയ്യുറ ധരിച്ച് കൊണ്ട് കുട്ടിയെ എടുക്കുന്ന എംകെ സ്റ്റാലിന്റെ ചിത്രം അദ്ദേഹത്തിന്റെ തൊട്ടുകൂടായ്മ വ്യക്തമാക്കുന്നു,MOSTLY FALSE,"The film of the PMD staff, which takes the child with his hand, shows that he has to touch the child."
FAKE_1229,മുസ്ലിം കുട്ടിയുടെ നെറ്റിയിൽ ജയ് ശ്രീ റാം എന്നെഴുതി സംഘപരിവാർ പ്രവർത്തകർ,HALF TRUE,"The rebel girl on her forehead wrote: ""I'm going to tell you that I don't know who I am, but I don't know what I'm talking about, and I don't know what I'm talking about."
FAKE_1230,ജി20 ഉച്ചകോടിയ്ക്കായി ഇന്ത്യയിലെത്തിയ ഡച്ച് പ്രധാനമന്ത്രി നിലത്തുവീണ കാപ്പി തുടയ്ക്കുന്ന ദൃശ്യങ്ങൾ,FALSE,The Spanish prime minister who came to India for the Memorial of the Memorial of Christ's death
FAKE_1231,ബിജെപി പിന്തുണയോടെ എല്‍ഡിഎഫ് പാവറട്ടി പഞ്ചായത്ത് ഭരണം നേടി.,HALF TRUE,"In support of her husband's position, she became a regular pioneer and was appointed as a ministerial servant of Jehovah."
FAKE_1232,ചാണ്ടി ഉമ്മനെയും കൂടെകൂട്ടി ബിജെപി വനിതാ നേതാവിൻ്റെ ക്ഷേത്ര ദർശനം,HALF TRUE,The temple of the B-B's leader of the B-I-M-M-N-E-L-N-N-N-E-E-L-E-E-D-D-E-E-L-D-D-D-E-K-E-K-K-E-L-E-K-E-K-E-K-K-E-K-E-
FAKE_1233,പറമ്പിൽ വിളയുന്ന പച്ചക്കറികൾ വേഗത്തിൽ വളരാൻ കെമിക്കൽ കുത്തിവയ്പ് നൽകുന്ന വീഡിയോ.,FALSE,It's a video that can help you to find a better way to get along with your children's needs and to make sure that you have a good time to study the Bible with them.
