ID,News,Label
FAKE_1296,ഇന്ത്യ ബംഗ്ലാദേശ് ഫുട്‌ബോള്‍ മത്സരത്തില്‍ ഇന്ത്യന്‍ പ്ലെയറെ മര്‍ദ്ദിച്ച ബംഗ്ലാദേശി കളിക്കാരന് സ്‌പോട്ടില്‍ തന്നെ മറുപടി കൊടുക്കുന്ന ഇന്ത്യന്‍ കളിക്കാരുടെ ദൃശ്യം.,FALSE
FAKE_1297,കബനി നദിയിൽ മീൻ പിടിക്കാനിറങ്ങിയ ഒരാളെ മുതല പിടികൂടുന്ന ദൃശ്യം.,FALSE
FAKE_1298,18 യൂണിറ്റ് വൈദ്യുതി മാത്രം ഉപയോഗിച്ചിട്ടും ഗൃഹജ്യോതി പദ്ധതിയുടെ പ്രയോജനം ലഭിക്കാതെ പണം അടയ്‌ക്കേണ്ടി വന്ന കര്‍ണാടകയിലെ വൈദ്യുതി ഉപഭോക്താവ്.,MOSTLY FALSE
FAKE_1299,ഏഴാം അറിവിൽ ജൂനിയർ ആർട്ടിസ്റ്റായി അപർണ്ണ ബാലമുരളി അഭിനയിച്ചിട്ടുണ്ട്.,FALSE
FAKE_1300,ട്രെയിന്‍ തള്ളിനീക്കാന്‍ ശ്രമിക്കുന്ന ജവാന്‍മാരും യാത്രക്കാരും.,MOSTLY FALSE
FAKE_1301,കോവളത്തെത്തിയ വിദേശവനിതയെ തെരുവുനായ ആക്രമിക്കുന്നതിൻ്റെ ദൃശ്യങ്ങൾ,FALSE
FAKE_1302,മില്‍മ നെയ്യില്‍ അറബി സ്റ്റിക്കര്‍ പതിച്ചത് ദുരുപയോഗമാണോയെന്ന് അന്വേഷിക്കണം.,MOSTLY FALSE
FAKE_1303,പണി പൂർത്തിയായ ദേശീയപാത 66ൻ്റെ ആദ്യ റീച്ചായ തലപ്പാടി-ചെങ്കള റോഡിൻ്റെ ചിത്രം,FALSE
FAKE_1304,വിദ്യാഭ്യാസ നിലവാര സൂചികയില്‍ സംസ്ഥാനത്തെ എല്ലാ ജില്ലകളും പിന്നോക്കമായി.,MOSTLY FALSE
FAKE_1305,പൈലറ്റ് വാഹനമിടിച്ച് ആംബുലൻസ് മറിഞ്ഞിട്ടും മന്ത്രി ശിവൻകുട്ടി വാഹനം നിർത്താതെ പോയി,HALF TRUE
FAKE_1306,കുടിയേറ്റക്കാരായ മുസ്‌ലിംങ്ങൾ നടത്തിയ ആക്രമണത്തിൽ നിന്നും രക്ഷപ്പെട്ടോടുന്ന ഫ്രഞ്ച് ജനതയുടെ വീഡിയോ.,FALSE
FAKE_1307,വെസ്റ്റ് ബെംഗാളിൽ മുറിവേറ്റ സൈനികനെ ആശുപത്രിയിലേക്ക് കൊണ്ടുപോകുന്ന ആംബുലൻസ് മുസ്ലിങ്ങൾ തടയുന്നു,MOSTLY FALSE
FAKE_1308,പുതിയ ബൈക്ക് വാങ്ങിയതിന് മധ്യപ്രദേശില്‍ ദളിത് യുവാവിനെ മൂത്രം കുടിപ്പിക്കുന്നു.,HALF TRUE
FAKE_1309,12 വർഷങ്ങൾക്ക് ശേഷവും അഴുകാതെ ജോൺ പോൾ രണ്ടാമൻ മാർപാപ്പയുടെ മൃതശരീരം.,FALSE
FAKE_1310,കടലിൽ ഉൽക്ക പതിയ്ക്കുന്നതിൻ്റെ വീഡിയോ,FALSE
FAKE_1311,കര്‍ണാടകയില്‍ സൗജന്യ യാത്രാ പദ്ധതി ആരംഭിച്ചതിനു പിന്നാലെ നിരക്ക് വര്‍ധിപ്പിച്ച് കെഎസ്ആര്‍ടിസി.,HALF TRUE
FAKE_1312,ഫ്രാൻസിൽ കലാപകാരികളുണ്ടാക്കിയ നാശനഷ്ടങ്ങളുടെ ദൃശ്യം,FALSE
FAKE_1313,ഈഫൽ ടവറിന് സമീപം തീയിട്ട് കുടിയേറ്റക്കാരായ കലാപകാരികൾ,MOSTLY FALSE
FAKE_1314,കലാപത്തിനിടെ ഫ്രാന്‍സിലെ ഒരു മൃഗശാലയില്‍ നിന്ന് രക്ഷപെട്ട സിംഹം അപ്പാര്‍ട്ട്‌മെന്റില്‍ കയറുന്നു.,MOSTLY FALSE
FAKE_1315,സിനിമാമേഖലയിലെ തൻ്റെ അഭിനയവഴികൾ ജാക്കി ചാൻ മകൾക്കൊപ്പമിരുന്നു കാണുന്നതിൻ്റെ ദൃശ്യങ്ങൾ,FALSE
FAKE_1316,അമൃതാനന്ദമയി മഠം അനധികൃതമായി കൈവശം വച്ചിരിക്കുന്ന 204 ഏക്കര്‍ ഭൂമി തിരിച്ച് പിടിച്ച് പാവങ്ങള്‍ക്ക് വിതരണം ചെയ്യാന്‍ തഹസില്‍ദാറുടെ ഉത്തരവ്.,HALF TRUE
FAKE_1317,ടൈറ്റൻ അപകടത്തിൽപ്പെടുന്നതിനു മുമ്പുള്ള അവസാന ദൃശ്യങ്ങൾ.,FALSE
FAKE_1318,അലാസ്‌കയിലെ സ്ലീപ്പിംഗ് ലേഡി പര്‍വതത്തിന്റെ ആകാശ ദൃശ്യം.,MOSTLY FALSE
FAKE_1319,മദ്യപിക്കില്ലെന്ന് അവകാശപ്പെട്ട ജഗൻമോഹൻ റെഡ്ഡി മദ്യക്കുപ്പിക്കൊപ്പം,FALSE
FAKE_1320,സി‌ബി‌ഐ ബഹനാഗ ബസാർ സ്റ്റേഷൻ മാസ്റ്ററായ മുഹമ്മദ് ഷെരീഫ് എന്ന വ്യക്തിയെ പിടികൂടി മർദിക്കുന്നു.,FALSE
FAKE_1321,കർണാടകയിലെ ഹുളിനഹള്ളിയിൽ ജനാലവഴി ബസിൽ കയറാൻ ശ്രമിക്കുന്നതിനിടെ യാത്രക്കാരിയുടെ കൈയറ്റുപോയി.,MOSTLY FALSE
FAKE_1322,നാഷണല്‍ ഹൈവേ 44ന്റെ ജമ്മുവില്‍ നിന്നുള്ള ചിത്രം.,MOSTLY FALSE
FAKE_1323,ഫിലിപ്പീൻസിലെ മയോൺ അഗ്നിപർവ്വതത്തിൻ്റെ ചിത്രങ്ങൾ,MOSTLY FALSE
FAKE_1324,ജൂൺ 14നുണ്ടായ ​ഗ്രീസ് ബോട്ടപകടത്തിൽ നിന്നുമുള്ള ദൃശ്യങ്ങൾ.,MOSTLY FALSE
FAKE_1325,ഇന്ത്യൻ സൈനികർ ഒരു പറക്കുന്ന വിമാനത്തിൽ നിന്ന് പാരച്യൂട്ട് ഉപയോഗിച്ച് ചാടിയിറങ്ങുന്നതിന്റെ വീഡിയോ.,FALSE
FAKE_1326,"ലിബിയ വഴി ഇറ്റലിയിലേക്ക് പോകാൻ ശ്രമിക്കുന്ന 500,000 മുസ്ലിം കുടിയേറ്റക്കാർ",MOSTLY FALSE
FAKE_1327,രാജ്യം നശിച്ചുപോകാന്‍ ഹജ്ജിനുപോയ തമിഴ് നാട്ടില്‍ നിന്നുള്ളവര്‍ പ്രാര്‍ഥിക്കുന്നു.,HALF TRUE
FAKE_1328,യുഎസ് സന്ദർശനത്തിനെത്തിയ മോദിയെ ബൈഡൻ അവണിക്കുന്നതിൻ്റെ ദൃശ്യങ്ങൾ,FALSE
FAKE_1329,അമേരിക്കൻ മലയാളികൾ ന്യൂയോർക്കിൽ ഉയർത്തിയ പ്ലക്കാർഡ്,FALSE
FAKE_1330,കാളപ്പുറത്ത് സവാരി ചെയ്യുന്ന യുവാവിൻ്റെ വീഡിയോ പാക്കിസ്ഥാനിലെ വടക്കൻ മണ്ഡിയിൽ നിന്നുള്ളതാണ്,FALSE
FAKE_1331,AI ക്യാമറ കണ്ടെത്തുന്ന ട്രാഫിക് നിയമലംഘനത്തിന് പിഴ ഈടാക്കേണ്ടെന്ന് ഹൈക്കോടതി.,MOSTLY FALSE
FAKE_1332,പഞ്ചാബിൽ സന്യാസിമാർക്കുനേരെ ആക്രമണം,MOSTLY FALSE
FAKE_1333,കര്‍ണാടകയില്‍ ജനാലവഴി ബസിനുള്ളിലേക്ക് കടന്ന് സീറ്റ്പിടിക്കാന്‍ ശ്രമിക്കുന്ന സ്ത്രീ.,MOSTLY FALSE
FAKE_1334,ലോക്‌നാഥ് ബെഹ്‌റയ്ക്ക് KMRL എംഡി എന്ന നിലയിലെ ശമ്പളവും മുന്‍ സര്‍വീസ് പെന്‍ഷനും ഉള്‍പ്പെടെ 5 ലക്ഷത്തോളം രൂപ പ്രതിമാസ വരുമാനം.,HALF TRUE
FAKE_1335,വിവാഹവേദിയിൽ വധൂവരന്മാർ തല്ലുകൂടുന്നു,MOSTLY FALSE
FAKE_1336,ബിപോർജോയ് ചുഴലിക്കാറ്റ് മൂലമുണ്ടായ നാശനഷ്ടം,FALSE
FAKE_1337,തീരത്തേക്കടുക്കുന്ന ബിപോർജോയി ചുഴലിക്കാറ്റിൻ്റെ വീഡിയോ,FALSE
FAKE_1338,ബിപാര്‍ജോയ് ചുഴിലിക്കാറ്റുമായി ബന്ധപ്പെട്ട വീഡിയോകള്‍.,MOSTLY FALSE
FAKE_1339,ബിപോർജോയ് ചുഴലിക്കാറ്റ് കാരണം അറബിക്കടലിലുണ്ടായ അപകടം,FALSE
FAKE_1340,കേന്ദ്ര സര്‍ക്കാരിന്റെ സേതുസമുദ്രം തീര സംരക്ഷണ പദ്ധതിപ്രകാരമാണ് എറണാകുളം ജില്ലയിലെ ചെല്ലാനം തീരനവീകരണം നടപ്പാക്കുന്നത്.,MOSTLY FALSE
FAKE_1341,കോളേജിനെതിരെ ചാനലുകളോട് സംസാരിച്ച ഈ വിദ്യാർഥി മുസ്ലിമാണ്.,MOSTLY FALSE
FAKE_1342,ബിജെപിയില്‍ ചേര്‍ന്നത് തെറ്റായ തീരുമാനമായിരുന്നുവെന്ന് മെട്രോമാന്‍ ഇ.ശ്രീധരന്‍.,FALSE
FAKE_1343,പ്രതിഷേധത്തിന്റെ ഭാഗമായി കോൺഗ്രസ് പ്രവർത്തകർ കെ-ഫോണ്‍ കണക്ഷനു വേണ്ടി സ്ഥാപിച്ചിരിക്കുന്ന ഇന്‍റര്‍നെറ്റ് കേബിളുകള്‍ മുറിച്ചുമാറ്റി.,MOSTLY FALSE
FAKE_1344,ആനയ്ക്ക് മാംസം നല്‍കാന്‍ ശ്രമിക്കുന്ന മുസ്ലീം യുവാവ്.,MOSTLY FALSE
FAKE_1345,റെയില്‍വെ സ്റ്റേഷനില്‍ മാലിന്യം കൊണ്ടിട്ടശേഷം ശുചീകരിക്കുന്ന വീഡിയോ പകര്‍ത്തി ബിജെപി പ്രവര്‍ത്തകര്‍.,MOSTLY FALSE
FAKE_1346,നിർമ്മാണത്തിലിരിക്കെ രണ്ടാം വട്ടവും തകർന്ന അഗുവനി-സുൽത്താൻഗഞ്ച് പാലത്തിന് തറക്കല്ലിട്ടത് പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി,MOSTLY FALSE
FAKE_1347,"ബംഗ്ലാദേശി, റോഹിങ്ക്യന്‍ അഭയാര്‍ഥികള്‍ പശ്ചിമ ബംഗാളില്‍ ട്രെയിനുകള്‍ക്ക് കല്ലെറിയുന്നു.",HALF TRUE
FAKE_1348,ഒഡിഷ ട്രെയിൻ അപകടത്തിൽപ്പെട്ട ജീവനുള്ള മകനെ അച്ഛൻ കണ്ടെത്തിയത് മൃതദേഹങ്ങൾക്കിടയിൽ നിന്ന്.,HALF TRUE
FAKE_1349,മാവേലിക്കരയില്‍ അച്ഛന്‍ വെട്ടിക്കൊലപ്പെടുത്തിയ നക്ഷത്രയെന്ന ആറുവയസുകാരിയുടെ നൃത്തം.,MOSTLY FALSE
FAKE_1350,ഇന്ത്യയിലെ ഒരു ഗോത്രവിഭാഗത്തിലെ പെൺകുട്ടിയെ സതി അനുഷ്ഠിക്കുന്നതിന് കൊണ്ടുപോകുന്നതിൻ്റെ വീഡിയോ,FALSE
FAKE_1351,ഒഡീഷയിലുണ്ടായ ട്രെയിൻ അപകടത്തിന്റെ വീഡിയോ.,HALF TRUE
FAKE_1352,സ്‌കൂളുകളില്‍ ശനിയാഴ്ച പ്രവൃത്തി ദിനമാക്കിയത് മുസ്ലീങ്ങള്‍ക്ക് അനുകൂലമായി പിന്നീട് വെള്ളിയാഴ്ചയിലേക്ക് അവധി മാറ്റുന്നതിനുള്ള ഗൂഢനീക്കം.,MOSTLY FALSE
